seq	trim_left	trim_right	primer_type
S-10316_oECA306_D03_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	16	12	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10580_oECA306_C09_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	22	2	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10520_oECA306_B08_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	1	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10609_oECA306_A10_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	19	9	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10319_oECA306_F03_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	23	11	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10510_oECA306_F07_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	23	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10385_oECA306_D04_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	15	3	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10494_oECA306_A07_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	18	12	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10581_oECA306_D09_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	24	13	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10672_oECA306_D12_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	33	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10285_oECA306_F02_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	6	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10417_oECA306_D05_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	27	9	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10311_oECA306_B03_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	17	3	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10661_oECA306_H11_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	3	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10640_oECA306_D11_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	27	13	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10206_oECA306_A01_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	16	2	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10495_oECA306_B07_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	11	9	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10383_oECA306_C04_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	12	3	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10248_oECA306_F01_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	23	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10318_oECA306_E03_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	22	36	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10684_oECA306_G12_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	26	6	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10500_oECA306_C07_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	8	7	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10449_oECA306_B06_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	27	7	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10291_oECA306_H02_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	18	6	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10641_oECA306_E11_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	20	19	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10521_oECA306_C08_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	25	2	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10511_oECA306_G07_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	25	3	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10284_oECA306_E02_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	38	4	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10330_oECA306_H03_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	9	2	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10270_oECA306_H01_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	19	4	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10610_oECA306_B10_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	1	6	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10683_oECA306_F12_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	3	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10591_oECA306_F09_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	23	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10513_oECA306_H07_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	14	1	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10401_oECA306_G04_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	12	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10485_oECA306_D06_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	11	38	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10209_oECA306_B01_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	30	9	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10283_oECA306_D02_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	20	5	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10406_oECA306_A05_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	11	16	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10571_oECA306_A09_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	21	1	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10434_oECA306_A06_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	11	2	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10402_oECA306_H04_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	21	4	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10308_oECA306_A03_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	14	12	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10408_oECA306_B05_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	8	2	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10664_oECA306_A12_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	11	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10635_oECA306_A11_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	0	1	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10682_oECA306_E12_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	7	2	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10211_oECA306_C01_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	19	13	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10335_oECA306_A04_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	28	7	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10648_oECA306_G11_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	32	7	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10400_oECA306_F04_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	16	11	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10424_oECA306_F05_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	58	0	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10474_oECA306_C06_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	8	4	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-10492_oECA306_G06_robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D	9	33	robyn.tanny@northwestern.edu_01_SEQ1677048A_122319D
S-11793_oECA306_G05_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	12	5	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11847_oECA306_F09_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	19	4	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11891_oECA306_F12_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	8	1	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11871_oECA306_A11_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	28	10	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11782_oECA306_A05_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	19	4	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11775_oECA306_C04_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	18	1	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11723_oECA306_C01_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	27	1	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11805_oECA306_F06_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	7	0	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11733_oECA306_B02_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	19	8	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11731_oECA306_H01_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	21	1	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11893_oECA306_H12_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	14	0	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11783_oECA306_B05_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	15	3	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11722_oECA306_B01_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	16	8	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11861_oECA306_D10_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	16	65	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11854_oECA306_B10_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	16	2	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11890_oECA306_E12_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	23	6	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11867_oECA306_E10_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	16	5	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11767_oECA306_H03_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	15	0	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11876_oECA306_C11_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	32	1	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11846_oECA306_E09_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	12	2	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11792_oECA306_F05_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	14	4	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11732_oECA306_A02_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	20	1	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11852_oECA306_A10_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	19	8	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11807_oECA306_H06_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	18	2	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11804_oECA306_E06_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	12	2	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11774_oECA306_B04_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	24	3	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11781_oECA306_H04_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	25	5	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11877_oECA306_D11_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	9	4	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11802_oECA306_C06_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	16	11	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11814_oECA306_A07_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	22	6	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11741_oECA306_E02_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	30	8	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11869_oECA306_G10_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	13	4	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11848_oECA306_G09_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	15	1	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11840_oECA306_A09_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	10	10	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11757_oECA306_E03_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	21	1	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11803_oECA306_D06_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	13	2	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11749_oECA306_A03_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	24	3	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11879_oECA306_F11_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	15	3	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11756_oECA306_D03_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	20	4	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11841_oECA306_B09_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	0	9	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11880_oECA306_G11_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	18	4	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11759_oECA306_F03_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	19	2	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11815_oECA306_B07_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	27	2	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11833_oECA306_D08_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	31	11	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11888_oECA306_C12_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	17	4	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11734_oECA306_C02_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	17	3	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11878_oECA306_E11_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	13	0	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11820_oECA306_F07_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	29	0	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11839_oECA306_H08_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	18	3	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11868_oECA306_F10_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	12	5	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11740_oECA306_D02_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	11	2	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11832_oECA306_C08_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	30	4	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11889_oECA306_D12_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	22	0	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11786_oECA306_C05_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	12	1	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11794_oECA306_H05_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	9	5	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11843_oECA306_D09_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	23	1	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11729_oECA306_F01_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	23	0	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11816_oECA306_C07_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	11	4	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11842_oECA306_C09_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	19	2	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11882_oECA306_A12_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	15	11	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11818_oECA306_D07_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	7	12	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11720_oECA306_A01_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	35	7	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11744_oECA306_G02_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	12	0	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11838_oECA306_G08_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	0	4	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11742_oECA306_F02_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	16	3	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11819_oECA306_E07_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	23	2	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11883_oECA306_B12_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	12	1	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11881_oECA306_H11_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	16	13	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11856_oECA306_C10_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	33	0	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11728_oECA306_E01_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	15	7	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11796_oECA306_A06_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	7	12	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11761_oECA306_G03_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	18	5	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11836_oECA306_E08_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	24	1	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11730_oECA306_G01_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	17	7	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11826_oECA306_H07_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	18	5	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11875_oECA306_B11_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	14	6	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11776_oECA306_D04_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	35	4	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11779_oECA306_F04_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	12	3	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11752_oECA306_B03_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	16	3	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11791_oECA306_E05_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	10	5	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11825_oECA306_G07_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	27	15	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11827_oECA306_A08_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	28	3	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11754_oECA306_C03_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	22	18	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11746_oECA306_H02_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	18	6	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11777_oECA306_E04_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	19	0	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11837_oECA306_F08_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	27	4	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11790_oECA306_D05_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	12	2	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11806_oECA306_G06_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	8	2	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11769_oECA306_A04_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	7	0	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11829_oECA306_B08_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	15	6	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11780_oECA306_G04_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	15	16	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11797_oECA306_B06_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	22	6	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11727_oECA306_D01_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	18	12	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11892_oECA306_G12_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	36	6	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11870_oECA306_H10_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	16	2	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-11851_oECA306_H09_robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E	17	4	robyn.tanny@northwestern.edu_04_SEQ1679327A_010320E
S-12440_oECA306_H09_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	4	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11509_oECA306_A05_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	27	0	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11637_oECA306_E09_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	29	3	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11540_oECA306_D06_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	17	2	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11501_oECA306_E04_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	13	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11372_oECA306_E01_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11546_oECA306_G06_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	19	2	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11626_oECA306_A09_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	24	4	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-12463_oECA306_B10_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	17	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-12457_oECA306_A10_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	18	0	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11581_oECA306_A08_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	13	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11500_oECA306_D04_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	7	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-12592_oECA306_C11_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	15	7	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11517_oECA306_C05_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	15	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11484_oECA306_G03_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	13	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11417_oECA306_A03_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	3	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11541_oECA306_E06_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11373_oECA306_F01_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	25	2	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-12646_oECA306_E11_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	3	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11624_oECA306_H08_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	40	4	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11548_oECA306_A07_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	16	2	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11615_oECA306_G08_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	3	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11629_oECA306_B09_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	12	5	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11518_oECA306_D05_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	29	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11510_oECA306_B05_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	2	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11504_oECA306_H04_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
