fulcrum_id,fulcrum_parent_id,fulcrum_record_id,fulcrum_record_version,version,latitude,longitude,geometry,created_at,updated_at,created_by,updated_by,s_label
712711b9-aa42-4f2c-9d96-856d6c3355d4,a75f8f7f-85ad-494f-9be3-ef1d89683588,a75f8f7f-85ad-494f-9be3-ef1d89683588,1,1,,,,2019-12-11 21:04:37 UTC,2019-12-11 21:04:44 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10434
0c94ca58-9169-44c8-873b-318d9b9024a4,a75f8f7f-85ad-494f-9be3-ef1d89683588,a75f8f7f-85ad-494f-9be3-ef1d89683588,1,1,42.0565341,-87.67373,POINT (-87.67373 42.0565341),2019-12-11 21:04:45 UTC,2019-12-11 21:04:53 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10433
d135db4b-6237-4433-b09e-962531685a97,a75f8f7f-85ad-494f-9be3-ef1d89683588,a75f8f7f-85ad-494f-9be3-ef1d89683588,1,1,42.0565114,-87.6737172,POINT (-87.6737172 42.0565114),2019-12-11 21:04:54 UTC,2019-12-11 21:05:00 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10432
8c7ea558-d0cd-4b63-9e58-96724dc3acaf,a75f8f7f-85ad-494f-9be3-ef1d89683588,a75f8f7f-85ad-494f-9be3-ef1d89683588,1,1,42.056519,-87.673706,POINT (-87.673706 42.056519),2019-12-11 21:05:01 UTC,2019-12-11 21:05:07 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10290
2bbdef77-a0f1-482e-a613-64f9ce2c0e93,a75f8f7f-85ad-494f-9be3-ef1d89683588,a75f8f7f-85ad-494f-9be3-ef1d89683588,1,1,42.0565229,-87.6737104,POINT (-87.6737104 42.0565229),2019-12-11 21:05:07 UTC,2019-12-11 21:05:13 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10280
1d28acfa-4793-4478-b170-6ef90074c766,a75f8f7f-85ad-494f-9be3-ef1d89683588,a75f8f7f-85ad-494f-9be3-ef1d89683588,1,1,42.0565164,-87.6737126,POINT (-87.6737126 42.0565164),2019-12-11 21:05:15 UTC,2019-12-11 21:05:22 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10279
834302da-c7e2-4df3-8948-ddd007333614,346eb081-6f08-4fd1-aa47-fe85682c0621,346eb081-6f08-4fd1-aa47-fe85682c0621,1,1,42.0565162,-87.6737068,POINT (-87.6737068 42.0565162),2019-12-11 21:11:39 UTC,2019-12-11 21:11:45 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10202
c4862a9c-0227-40d9-acd3-8bd9d5876733,346eb081-6f08-4fd1-aa47-fe85682c0621,346eb081-6f08-4fd1-aa47-fe85682c0621,1,1,42.0565185,-87.6737069,POINT (-87.6737069 42.0565185),2019-12-11 21:11:46 UTC,2019-12-11 21:11:52 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10205
0cfa5ccd-5a3c-43fb-a771-4656b0ad3d2a,346eb081-6f08-4fd1-aa47-fe85682c0621,346eb081-6f08-4fd1-aa47-fe85682c0621,1,1,42.0565177,-87.6737059,POINT (-87.6737059 42.0565177),2019-12-11 21:11:53 UTC,2019-12-11 21:12:00 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10271
2f4171d2-9fea-416f-a8c9-59e97c5f5c0c,346eb081-6f08-4fd1-aa47-fe85682c0621,346eb081-6f08-4fd1-aa47-fe85682c0621,1,1,42.0565155,-87.6737094,POINT (-87.6737094 42.0565155),2019-12-11 21:12:02 UTC,2019-12-11 21:12:08 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10221
c2aac744-1394-472d-950c-26d953829855,bd6b15e6-e71d-41f0-bfec-3f68cc918c31,bd6b15e6-e71d-41f0-bfec-3f68cc918c31,1,1,42.0565295,-87.673687,POINT (-87.673687 42.0565295),2019-12-11 21:19:47 UTC,2019-12-11 21:19:55 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10211
bb6319d9-08b8-4a03-8be2-9e0759cdb873,bd6b15e6-e71d-41f0-bfec-3f68cc918c31,bd6b15e6-e71d-41f0-bfec-3f68cc918c31,1,1,42.0565168,-87.6737059,POINT (-87.6737059 42.0565168),2019-12-11 21:19:56 UTC,2019-12-11 21:20:10 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10314
11a75d2d-710a-44aa-aaa5-5174669c587d,bd6b15e6-e71d-41f0-bfec-3f68cc918c31,bd6b15e6-e71d-41f0-bfec-3f68cc918c31,1,1,42.0565111,-87.6737195,POINT (-87.6737195 42.0565111),2019-12-11 21:20:13 UTC,2019-12-11 21:20:19 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10214
4ff1cae7-493c-4f8f-9b9a-4b276495f0f9,bd6b15e6-e71d-41f0-bfec-3f68cc918c31,bd6b15e6-e71d-41f0-bfec-3f68cc918c31,1,1,42.056508,-87.6737217,POINT (-87.6737217 42.056508),2019-12-11 21:20:21 UTC,2019-12-11 21:20:27 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10209
3ec77b33-bd73-4080-aa30-b95d1b5d600b,bd6b15e6-e71d-41f0-bfec-3f68cc918c31,bd6b15e6-e71d-41f0-bfec-3f68cc918c31,1,1,42.0565195,-87.6737054,POINT (-87.6737054 42.0565195),2019-12-11 21:20:34 UTC,2019-12-11 21:20:45 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10278
0bcb0f86-beff-446a-8b8b-57505e874fb3,bd6b15e6-e71d-41f0-bfec-3f68cc918c31,bd6b15e6-e71d-41f0-bfec-3f68cc918c31,1,1,42.0565108,-87.6737157,POINT (-87.6737157 42.0565108),2019-12-11 21:20:47 UTC,2019-12-11 21:20:54 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10206
64fc6b08-fa8f-40d8-972d-6a8b25908524,92d476b9-54a4-47e5-8ced-6b6c8324b93a,92d476b9-54a4-47e5-8ced-6b6c8324b93a,1,1,42.0565262,-87.6737016,POINT (-87.6737016 42.0565262),2019-12-11 21:29:57 UTC,2019-12-11 21:30:04 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10213
5329c9f3-ff2a-4d52-9659-d15cecf3ad5e,2e9c23aa-f1ff-4e15-8a96-a52405ae5dfa,2e9c23aa-f1ff-4e15-8a96-a52405ae5dfa,1,1,42.0565184,-87.6737065,POINT (-87.6737065 42.0565184),2019-12-11 21:33:56 UTC,2019-12-11 21:34:03 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10268
e5584849-ecb0-4c7c-99fe-4f54e3e1cef0,2e9c23aa-f1ff-4e15-8a96-a52405ae5dfa,2e9c23aa-f1ff-4e15-8a96-a52405ae5dfa,1,1,42.0565098,-87.6737164,POINT (-87.6737164 42.0565098),2019-12-11 21:34:04 UTC,2019-12-11 21:34:12 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10210
378532c9-48ca-4f11-a6b6-aa45dec931f8,2e9c23aa-f1ff-4e15-8a96-a52405ae5dfa,2e9c23aa-f1ff-4e15-8a96-a52405ae5dfa,1,1,42.0565234,-87.6737035,POINT (-87.6737035 42.0565234),2019-12-11 21:34:13 UTC,2019-12-11 21:34:19 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10204
3805fe7a-d050-4786-9473-a3360a69c8c2,2e9c23aa-f1ff-4e15-8a96-a52405ae5dfa,2e9c23aa-f1ff-4e15-8a96-a52405ae5dfa,1,1,42.0565095,-87.6737287,POINT (-87.6737287 42.0565095),2019-12-11 21:34:20 UTC,2019-12-11 21:34:26 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10207
3779e9ec-31ab-4296-a43e-fdf5dd90f7c6,102df9bb-b895-461a-9dce-f6d9eb44c2bf,102df9bb-b895-461a-9dce-f6d9eb44c2bf,1,1,42.0565202,-87.6737068,POINT (-87.6737068 42.0565202),2019-12-11 21:42:02 UTC,2019-12-11 21:42:25 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10412
e9470572-a273-43eb-8698-fbc5d62eb16a,102df9bb-b895-461a-9dce-f6d9eb44c2bf,102df9bb-b895-461a-9dce-f6d9eb44c2bf,1,1,42.0565166,-87.6737113,POINT (-87.6737113 42.0565166),2019-12-11 21:42:10 UTC,2019-12-11 21:42:17 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10318
0523f258-1b5f-4233-9aa9-f3c2f3d837c9,102df9bb-b895-461a-9dce-f6d9eb44c2bf,102df9bb-b895-461a-9dce-f6d9eb44c2bf,1,1,42.0565189,-87.6737166,POINT (-87.6737166 42.0565189),2019-12-11 21:42:17 UTC,2019-12-11 21:42:23 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10316
d522ad55-051e-428c-982b-3757b1a6423a,102df9bb-b895-461a-9dce-f6d9eb44c2bf,102df9bb-b895-461a-9dce-f6d9eb44c2bf,1,1,42.0565164,-87.6737121,POINT (-87.6737121 42.0565164),2019-12-11 21:42:26 UTC,2019-12-11 21:42:32 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10236
38309509-2a98-4515-b52f-71be0d828a37,b5466a8d-12d7-46b0-9ba6-93a9f52699e4,b5466a8d-12d7-46b0-9ba6-93a9f52699e4,1,1,42.0565193,-87.6737081,POINT (-87.6737081 42.0565193),2019-12-11 22:38:35 UTC,2019-12-11 22:38:41 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10491
f284e8a2-765c-4fb3-82a5-0525b1114a21,b5466a8d-12d7-46b0-9ba6-93a9f52699e4,b5466a8d-12d7-46b0-9ba6-93a9f52699e4,1,1,,,,2019-12-11 22:38:42 UTC,2019-12-11 22:38:50 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10267
998678e4-8077-470c-aa45-683271071d73,b5466a8d-12d7-46b0-9ba6-93a9f52699e4,b5466a8d-12d7-46b0-9ba6-93a9f52699e4,1,1,42.0565266,-87.6736983,POINT (-87.6736983 42.0565266),2019-12-11 22:38:50 UTC,2019-12-11 22:38:56 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10478
5271877b-b930-4a56-b9e3-dfe8dd002280,b5466a8d-12d7-46b0-9ba6-93a9f52699e4,b5466a8d-12d7-46b0-9ba6-93a9f52699e4,1,1,42.0565269,-87.6736982,POINT (-87.6736982 42.0565269),2019-12-11 22:38:57 UTC,2019-12-11 22:39:04 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10264
28df7bf4-c90e-4f22-ad02-b75e7fa6e257,a11695d8-8805-4d36-95d7-9c1c5988f111,a11695d8-8805-4d36-95d7-9c1c5988f111,1,1,42.0565047,-87.6737223,POINT (-87.6737223 42.0565047),2019-12-11 23:00:00 UTC,2019-12-11 23:00:09 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10229
924fe100-dc49-4d67-8e8b-db7f996eb7fa,a11695d8-8805-4d36-95d7-9c1c5988f111,a11695d8-8805-4d36-95d7-9c1c5988f111,1,1,42.056518,-87.6737056,POINT (-87.6737056 42.056518),2019-12-11 23:00:10 UTC,2019-12-11 23:00:17 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10323
5e0c571b-bc7a-4258-a8b9-414db70ca92d,a11695d8-8805-4d36-95d7-9c1c5988f111,a11695d8-8805-4d36-95d7-9c1c5988f111,1,1,42.0565317,-87.6737082,POINT (-87.6737082 42.0565317),2019-12-11 23:00:18 UTC,2019-12-11 23:00:23 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10227
195be6a1-bdae-4349-b2b8-45fa86c17422,a11695d8-8805-4d36-95d7-9c1c5988f111,a11695d8-8805-4d36-95d7-9c1c5988f111,1,1,42.0565478,-87.673693,POINT (-87.673693 42.0565478),2019-12-11 23:00:24 UTC,2019-12-11 23:00:29 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10321
ec04ba2d-80f3-44f0-9aed-c6dbed696f32,a11695d8-8805-4d36-95d7-9c1c5988f111,a11695d8-8805-4d36-95d7-9c1c5988f111,1,1,42.0565121,-87.6737163,POINT (-87.6737163 42.0565121),2019-12-11 23:00:30 UTC,2019-12-11 23:00:37 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10322
385116c2-ef3c-4b37-9e60-f20ebbe8b18b,9832dcf6-3fbe-4a40-81d3-725d0a97ad4f,9832dcf6-3fbe-4a40-81d3-725d0a97ad4f,1,1,42.0565201,-87.6736851,POINT (-87.6736851 42.0565201),2019-12-12 13:39:15 UTC,2019-12-12 13:39:24 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10602
76426fd2-e79c-40e1-b95a-701154317035,28f6f7c3-0bfe-4d13-b389-8b01bc3317b9,28f6f7c3-0bfe-4d13-b389-8b01bc3317b9,1,1,42.0565165,-87.6736743,POINT (-87.6736743 42.0565165),2019-12-12 13:42:40 UTC,2019-12-12 13:42:48 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10232
c1dc6689-d74a-4e66-822b-8954b5b582de,5d397b31-ea41-45db-a7d0-9e959d2b3a79,5d397b31-ea41-45db-a7d0-9e959d2b3a79,1,1,42.0565118,-87.6736814,POINT (-87.6736814 42.0565118),2019-12-12 13:46:28 UTC,2019-12-12 13:46:35 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10228
58c43f78-df21-466e-9f6b-e5b359710eaf,5d397b31-ea41-45db-a7d0-9e959d2b3a79,5d397b31-ea41-45db-a7d0-9e959d2b3a79,1,1,42.0565138,-87.6736795,POINT (-87.6736795 42.0565138),2019-12-12 13:46:36 UTC,2019-12-12 13:46:44 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10224
d41745cd-9431-4e62-90d5-aa2627135d4e,28b42876-352e-4c19-80d6-e92010ff38d9,28b42876-352e-4c19-80d6-e92010ff38d9,1,1,42.0565138,-87.6736776,POINT (-87.6736776 42.0565138),2019-12-12 13:50:59 UTC,2019-12-12 13:51:07 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10223
9cb38232-0e58-44bb-9961-16d12ecb68ef,28b42876-352e-4c19-80d6-e92010ff38d9,28b42876-352e-4c19-80d6-e92010ff38d9,1,1,42.0565236,-87.6736647,POINT (-87.6736647 42.0565236),2019-12-12 13:51:09 UTC,2019-12-12 13:51:16 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10260
0fbc275e-69b5-4433-afcb-f9780b516656,f92a7449-265f-48bf-b4f7-acbaff876dca,f92a7449-265f-48bf-b4f7-acbaff876dca,1,1,42.0565245,-87.6736835,POINT (-87.6736835 42.0565245),2019-12-12 13:56:30 UTC,2019-12-12 13:56:39 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10310
bcc9841f-0548-4f64-b759-97e7ec03dbf3,f92a7449-265f-48bf-b4f7-acbaff876dca,f92a7449-265f-48bf-b4f7-acbaff876dca,1,1,42.056526,-87.6736812,POINT (-87.6736812 42.056526),2019-12-12 13:56:40 UTC,2019-12-12 13:56:49 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10309
7e48f8b0-d12a-4c7e-b827-e5302de667fe,f92a7449-265f-48bf-b4f7-acbaff876dca,f92a7449-265f-48bf-b4f7-acbaff876dca,1,1,,,,2019-12-12 13:56:51 UTC,2019-12-12 13:56:58 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10233
864acce3-df55-4997-829d-3f166e68ba09,d8d7b2f8-7a13-404f-9f17-5b7a18cb38ba,d8d7b2f8-7a13-404f-9f17-5b7a18cb38ba,1,1,42.0565095,-87.6736839,POINT (-87.6736839 42.0565095),2019-12-12 14:02:00 UTC,2019-12-12 14:02:13 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10305
43881e47-8fc9-4f48-bdd5-7aa280816158,a9bf6a79-8c2b-4e8e-bf85-94bae130b5fa,a9bf6a79-8c2b-4e8e-bf85-94bae130b5fa,1,1,42.0565102,-87.6736828,POINT (-87.6736828 42.0565102),2019-12-12 14:19:01 UTC,2019-12-12 14:19:07 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10612
9abb9ad4-b453-4207-88aa-6265c0c98e6c,a9bf6a79-8c2b-4e8e-bf85-94bae130b5fa,a9bf6a79-8c2b-4e8e-bf85-94bae130b5fa,1,1,,,,2019-12-12 14:19:09 UTC,2019-12-12 14:19:19 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10296
3048ac8a-f2f4-47d6-a2f8-8015f0fbdf70,2320ac3f-f103-431a-82f2-6a707326acb6,2320ac3f-f103-431a-82f2-6a707326acb6,1,1,,,,2019-12-12 14:27:58 UTC,2019-12-12 14:28:08 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10604
f9c6a2c6-5d1d-4503-85e9-d6118edaaa8a,a4d5a165-c652-42a5-9733-de6e7a1daa3d,a4d5a165-c652-42a5-9733-de6e7a1daa3d,1,1,42.0565098,-87.6736832,POINT (-87.6736832 42.0565098),2019-12-12 14:33:42 UTC,2019-12-12 14:33:50 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10242
e175747c-f274-402e-8b90-77583a684545,a4d5a165-c652-42a5-9733-de6e7a1daa3d,a4d5a165-c652-42a5-9733-de6e7a1daa3d,1,1,42.0565094,-87.673684,POINT (-87.673684 42.0565094),2019-12-12 14:33:51 UTC,2019-12-12 14:34:01 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10225
456c0bdd-d5ff-411c-b362-5f917d79b051,a4d5a165-c652-42a5-9733-de6e7a1daa3d,a4d5a165-c652-42a5-9733-de6e7a1daa3d,1,1,,,,2019-12-12 14:34:03 UTC,2019-12-12 14:34:11 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10230
bacf8d7c-632e-4dd5-857c-719b97604aaa,a4d5a165-c652-42a5-9733-de6e7a1daa3d,a4d5a165-c652-42a5-9733-de6e7a1daa3d,1,1,,,,2019-12-12 14:34:13 UTC,2019-12-12 14:34:21 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10226
c7d4e694-6127-406a-92fc-6e0e2fb7a8e6,a4d5a165-c652-42a5-9733-de6e7a1daa3d,a4d5a165-c652-42a5-9733-de6e7a1daa3d,1,1,42.05651,-87.6736842,POINT (-87.6736842 42.05651),2019-12-12 14:34:23 UTC,2019-12-12 14:34:31 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10259
99596174-30db-43d1-a93c-6e63114bb14f,d06671f5-ed99-44c9-ba5d-d3943b352101,d06671f5-ed99-44c9-ba5d-d3943b352101,1,1,42.0565152,-87.6736725,POINT (-87.6736725 42.0565152),2019-12-12 14:41:11 UTC,2019-12-12 14:41:18 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10238
5de96fe6-e52e-4b05-bab2-a9c9e0c1d928,808ef512-05df-4951-8d8b-941a014cd51b,808ef512-05df-4951-8d8b-941a014cd51b,1,1,42.0565029,-87.6736946,POINT (-87.6736946 42.0565029),2019-12-12 14:45:30 UTC,2019-12-12 14:45:38 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10203
f0196ead-882e-4e54-81a6-7e827718a71a,808ef512-05df-4951-8d8b-941a014cd51b,808ef512-05df-4951-8d8b-941a014cd51b,1,1,42.0565107,-87.6736941,POINT (-87.6736941 42.0565107),2019-12-12 14:45:39 UTC,2019-12-12 14:45:47 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10216
582673f7-9a90-40af-8184-2fd01f0e693d,808ef512-05df-4951-8d8b-941a014cd51b,808ef512-05df-4951-8d8b-941a014cd51b,1,1,42.0565091,-87.6736911,POINT (-87.6736911 42.0565091),2019-12-12 14:45:50 UTC,2019-12-12 14:45:58 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10237
9cd91830-ec56-443b-92dc-592e3c9e9b2f,808ef512-05df-4951-8d8b-941a014cd51b,808ef512-05df-4951-8d8b-941a014cd51b,1,1,42.0565098,-87.6736837,POINT (-87.6736837 42.0565098),2019-12-12 14:46:00 UTC,2019-12-12 14:46:11 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10239
689d9905-3185-4736-a365-cb3ba7aa2476,808ef512-05df-4951-8d8b-941a014cd51b,808ef512-05df-4951-8d8b-941a014cd51b,1,1,,,,2019-12-12 14:46:12 UTC,2019-12-12 14:46:20 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10201
c29a6d90-c232-4918-82f3-9c6976cd02e4,808ef512-05df-4951-8d8b-941a014cd51b,808ef512-05df-4951-8d8b-941a014cd51b,1,1,42.0565002,-87.6736988,POINT (-87.6736988 42.0565002),2019-12-12 14:46:22 UTC,2019-12-12 14:46:27 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10219
c8dded15-df30-4df2-9489-9d2503ebed27,716258f8-42c8-45ae-b8c5-9c5f60106989,716258f8-42c8-45ae-b8c5-9c5f60106989,1,1,42.0565096,-87.6736828,POINT (-87.6736828 42.0565096),2019-12-12 14:49:54 UTC,2019-12-12 14:50:09 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10208
9588c34d-5d3c-45fe-acff-78f0cc633a6c,b21ea586-d948-46cd-8e99-ddd43949135c,b21ea586-d948-46cd-8e99-ddd43949135c,1,1,42.0565098,-87.6736833,POINT (-87.6736833 42.0565098),2019-12-12 15:19:28 UTC,2019-12-12 15:19:36 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10311
1e4a1837-8abb-439d-ae2e-05b8251685e2,dc51b992-ab4f-4a34-a0fb-1bda0fbd318c,dc51b992-ab4f-4a34-a0fb-1bda0fbd318c,1,1,42.0565103,-87.6736822,POINT (-87.6736822 42.0565103),2019-12-12 15:24:21 UTC,2019-12-12 15:24:28 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10312
977d233d-c842-4d9c-aa26-70bf9f6cbf38,d903e35e-44af-46e6-a6ff-05fac72338b9,d903e35e-44af-46e6-a6ff-05fac72338b9,1,1,,,,2019-12-12 15:28:41 UTC,2019-12-12 15:28:54 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10244
e6f7f9c7-113c-4f06-b178-16614614c8ad,d903e35e-44af-46e6-a6ff-05fac72338b9,d903e35e-44af-46e6-a6ff-05fac72338b9,1,1,42.0565235,-87.6736665,POINT (-87.6736665 42.0565235),2019-12-12 15:28:55 UTC,2019-12-12 15:29:13 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10247
aa0c1714-36b5-4dfe-9328-a7ae75065266,d903e35e-44af-46e6-a6ff-05fac72338b9,d903e35e-44af-46e6-a6ff-05fac72338b9,1,1,42.0565102,-87.6736833,POINT (-87.6736833 42.0565102),2019-12-12 15:29:15 UTC,2019-12-12 15:29:26 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10317
96b9e1ec-81f0-4a33-9350-6591ea65e073,d903e35e-44af-46e6-a6ff-05fac72338b9,d903e35e-44af-46e6-a6ff-05fac72338b9,1,1,,,,2019-12-12 15:29:28 UTC,2019-12-12 15:29:37 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10245
5540c8b0-43e7-4485-bae0-84e344d7e214,d903e35e-44af-46e6-a6ff-05fac72338b9,d903e35e-44af-46e6-a6ff-05fac72338b9,1,1,42.0565098,-87.6736829,POINT (-87.6736829 42.0565098),2019-12-12 15:29:40 UTC,2019-12-12 15:29:51 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10254
f3374592-f300-4dd9-ac18-1a28246c047f,d903e35e-44af-46e6-a6ff-05fac72338b9,d903e35e-44af-46e6-a6ff-05fac72338b9,1,1,42.05651,-87.6736833,POINT (-87.6736833 42.05651),2019-12-12 15:29:54 UTC,2019-12-12 15:30:03 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10586
30dbe914-2b0e-4b0a-bcf9-ef708da21eab,d354156c-34e5-412a-814c-594dd90cb436,d354156c-34e5-412a-814c-594dd90cb436,1,1,42.0565165,-87.6736732,POINT (-87.6736732 42.0565165),2019-12-12 15:42:43 UTC,2019-12-12 15:42:56 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10365
5a55f863-288a-48a2-a7f1-bb33b35d870c,d354156c-34e5-412a-814c-594dd90cb436,d354156c-34e5-412a-814c-594dd90cb436,1,1,42.0565132,-87.6736724,POINT (-87.6736724 42.0565132),2019-12-12 15:42:58 UTC,2019-12-12 15:43:07 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10455
fc4d7401-39da-4b36-b570-6d94e3270dfa,d354156c-34e5-412a-814c-594dd90cb436,d354156c-34e5-412a-814c-594dd90cb436,1,1,42.0565162,-87.673684,POINT (-87.673684 42.0565162),2019-12-12 15:43:10 UTC,2019-12-12 15:43:22 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10453
e2483a72-c475-488d-ac5d-8cf2a77e149d,d354156c-34e5-412a-814c-594dd90cb436,d354156c-34e5-412a-814c-594dd90cb436,1,1,,,,2019-12-12 15:43:25 UTC,2019-12-12 15:43:36 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10444
f2306040-8415-401d-9cb2-ef2b393089e9,d354156c-34e5-412a-814c-594dd90cb436,d354156c-34e5-412a-814c-594dd90cb436,1,1,42.0565095,-87.6736833,POINT (-87.6736833 42.0565095),2019-12-12 15:43:38 UTC,2019-12-12 15:43:47 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10597
d1cb2629-6301-4d0b-acc1-cb29ff3a019d,a28c2889-e44f-4610-a385-4e6480a9e61a,a28c2889-e44f-4610-a385-4e6480a9e61a,1,1,42.05651,-87.673684,POINT (-87.673684 42.05651),2019-12-12 15:50:00 UTC,2019-12-12 15:50:13 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10456
f7a604d1-869b-40bf-8e08-45261ff9cbbd,a28c2889-e44f-4610-a385-4e6480a9e61a,a28c2889-e44f-4610-a385-4e6480a9e61a,1,1,42.05651,-87.6736836,POINT (-87.6736836 42.05651),2019-12-12 15:50:15 UTC,2019-12-12 15:50:29 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10457
